Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),labels
185.3249549,-1.422281267,-9.78576563,-1.748551369,10.04198809,1
185.3348929,0.06602895185,-8.637229219,-1.621638722,8.7883901,1
185.3448299,1.857512624,-7.5932381,-1.974618174,8.06267542,1
185.3547669,2.910183204,-7.44457849,-3.133825754,8.585556419,1
185.3647039,4.01662434,-8.365674584,-2.341285958,9.570757664,1
185.3746409,4.731063168,-8.589721177,-1.395565485,9.905244652,1
185.3845779,5.354528092,-8.783482116,-1.028270295,10.33817532,1
185.3945159,5.805020975,-9.145113108,-0.764163185,10.85888151,1
185.4044529,6.063366165,-9.709345445,-0.4501490664,11.45593438,1
185.4143899,6.050078368,-10.57223835,-0.06067765318,12.18110643,1
185.4243269,5.738690745,-11.2322627,0.1717748237,12.61450766,1
185.4342639,5.144323028,-11.45199756,0.2319976366,12.55651745,1
185.4442009,4.484218574,-11.42324212,0.588888218,12.28598657,1
185.4541379,3.789294243,-11.28864623,1.340513949,11.98287371,1
185.4640759,3.042448976,-11.11241583,2.225681827,11.73439138,1
185.4740129,2.363477019,-10.76183549,2.740408713,11.35398462,1
185.4839499,1.870100656,-9.684881279,2.911673659,10.28455373,1
185.4938869,1.016079435,-8.548442173,4.074442778,9.524146416,1
185.5038239,-1.413383705,-5.218370413,6.181388705,8.212101411,1
185.5137619,-4.904845634,3.734491507,7.706747174,9.869036909,1
185.5236989,-10.48930145,24.97313529,9.825914952,28.81373866,1
185.5336359,-18.38991072,56.44023037,14.25831375,61.04906168,1
185.5435729,-25.31105056,50.71548816,22.59508671,61.01842315,1
185.5535099,-28.75316374,23.89402462,0.7269919235,37.39247725,1
185.5634469,-21.41927947,12.41173965,-28.24054302,37.55482771,1
185.5733849,-7.950765517,10.46570676,-41.53755346,43.5673506,1
185.5833219,1.61961734,11.43624165,-22.74903688,25.51331932,1
185.5932589,1.230079634,13.66817298,-5.089387268,14.63673158,1
185.6031959,0.4329377872,13.15012605,-0.6649371779,13.17404234,1
185.6131329,-0.98434221,10.04025984,0.5603480681,10.10394662,1
185.6230699,-2.363029122,8.42449465,1.03443326,8.810565754,1
185.6330079,-3.758095839,7.958920044,1.315775549,8.899379635,1
185.6429449,-5.020646816,6.51392746,1.717398573,8.401642891,1
185.6528819,-5.293844519,4.209372541,2.166658863,7.101972797,1
185.6628189,-4.69603016,1.611827095,2.179259613,5.422163619,1
185.6727559,-3.101843238,-0.7638668042,3.295853269,4.589942564,1
185.6826929,-1.231841108,-2.316494933,4.648420084,5.337732718,1
185.6926309,-0.01353484243,-3.126879262,4.683375324,5.63130194,1
185.7025679,0.9402951345,-3.692349454,4.332927132,5.769909615,1
185.7125049,1.912100768,-4.120740446,3.291382488,5.609797666,1
185.7224419,2.815213312,-4.770622798,1.031955137,5.634642782,1
185.7323789,3.654334366,-5.701022397,-1.716860629,6.985944922,1
185.7423169,4.495760101,-6.504155009,-3.853775876,8.795878567,1
185.7522539,5.149455714,-6.952472143,-4.254832889,9.641440035,1
185.7621909,5.769085157,-7.300815922,-3.63432461,9.989623218,1
185.7721279,5.984755028,-7.458103684,-2.290779464,9.83301957,1
185.7820649,5.538733512,-7.527213095,-0.4588181484,9.356656454,1
185.7920019,4.727390825,-8.153371539,0.5602094891,9.441373106,1
185.8019399,3.449411677,-9.744546268,1.531346018,10.44986333,1
185.8118769,1.465298355,-11.01595431,1.877786529,11.27051157,1
185.8218139,-0.4942816575,-11.65630746,1.420495673,11.75294116,1
185.8317509,-1.014069016,-11.88458861,0.6943241143,11.94796503,1
185.8416879,-0.1110756089,-10.9123896,-0.8054843616,10.94264089,1
185.8516249,1.698350683,-9.876267664,-1.196529772,10.09241009,1
185.8615629,2.544267664,-9.873077424,-2.070373932,10.40372068,1
185.8714999,3.156424073,-9.75091564,-3.078461977,10.70141565,1
185.8814369,3.616369272,-10.49690517,-2.690248958,11.42368523,1
185.8913739,4.124016349,-11.4824405,-1.791811409,12.33144512,1
185.9013109,4.507429389,-11.91811771,-1.496034683,12.82951945,1
185.9112489,4.729593471,-12.14676957,-0.6509260798,13.05131297,1
185.9211859,4.757260449,-12.15432885,0.9900411256,13.08966838,1
185.9311229,4.289293747,-12.53000778,1.735999736,13.35712659,1
185.9410599,3.581209672,-12.43862164,1.670018292,13.05118126,1
185.9509969,2.965104346,-11.26652505,1.719201854,11.77633582,1
185.9609339,1.347329464,-9.408083446,3.01415927,9.970581072,1
185.9708719,-1.297592463,-6.36523452,2.380903329,6.918717899,1
185.9808089,-3.71461799,4.726907845,-0.6301849095,6.044764479,1
185.9907459,-10.40041091,33.12796629,2.50296381,34.81228986,1
186.0006829,-23.70590332,67.48005887,8.595402331,72.03755367,1
186.0106199,-23.85185684,50.17143047,5.430442493,55.81732004,1
186.0205579,-13.4854662,15.82943486,-3.352109331,21.06336734,1
186.0304949,-8.863840401,5.619590564,-7.875801873,13.1215746,1
186.0404319,-7.990731236,5.999495859,-9.331988366,13.67229838,1
186.0503689,-6.231863624,12.94220374,-6.88812295,15.93056809,1
186.0603059,-4.422331936,15.93684939,-2.946095048,16.79939475,1
186.0702429,-4.213848293,16.43559466,-0.4582422342,16.97336959,1
186.0801812,-4.817025717,15.41264533,-0.2206025096,16.1493665,1
186.0901182,-5.434822642,13.0135807,-1.255454503,14.15862796,1
186.1000552,-4.988005904,10.23657777,-2.116838247,11.58225934,1
186.1099922,-3.782122633,7.012282727,-2.885403289,8.473612735,1
186.1199292,-2.309054644,3.813694382,-3.606318786,5.734242179,1
186.1298662,-0.7754928231,0.9271222347,-3.638389009,3.833903929,1
186.1398042,-0.01447054312,-1.680869848,-2.831824082,3.293138393,1
186.1497412,0.4115043797,-3.614202002,-1.584225898,3.967563945,1
186.1596782,0.949685909,-5.074768644,0.06482862812,5.163272496,1
186.1696152,1.568200141,-6.350113621,2.091523311,6.867143834,1
186.1795522,2.600618159,-7.394321086,2.935291733,8.369894664,1
186.1894902,3.790943158,-8.507851971,2.528851773,9.651418884,1
186.1994272,5.127326342,-9.891713669,0.9028206217,11.17812864,1
186.2093642,6.400908968,-11.31599366,-1.191700557,13.05540112,1
186.2193012,7.188010268,-12.06148442,-1.597166371,14.13144856,1
186.2292382,6.188001906,-11.52670275,-0.9543702596,13.11743369,1
186.2391752,3.773732756,-11.07957553,0.05859253608,11.70476339,1
186.2491132,1.740085185,-11.10513371,1.878690509,11.39655076,1
186.2590502,0.2250882742,-10.52421634,2.973065915,10.93841466,1
186.2689872,-0.5528932701,-10.07097293,3.003492486,10.52383741,1
186.2789242,-0.4475200852,-9.844886827,1.826447976,10.022873,1
186.2888612,0.2773357773,-9.531477238,-0.01023262739,9.535516671,1
186.2987982,0.9350417036,-9.26074706,-1.542732886,9.434816578,1
186.3087362,1.442090464,-9.166458954,-2.228402537,9.543027429,1
186.3186732,1.740913297,-9.192141094,-2.065790884,9.580904393,1
186.3286102,1.686984281,-9.153590401,-1.196674783,9.384357396,1
186.3385472,1.365920832,-9.208819107,-0.08931970915,9.309998232,1
186.3484842,1.130222932,-9.471991759,0.80452191,9.57305005,1
186.3584222,0.9614883676,-9.648799281,1.383344804,9.794765454,1
186.3683592,0.7293239392,-9.611417447,1.760536991,9.798507501,1
186.3782962,0.4807854067,-9.810937893,2.163055809,10.05805485,1
186.3882332,0.15424721,-9.900800242,2.130192118,10.12854166,1
186.3981702,-0.001025309265,-9.832602997,2.233125186,10.08300207,1
186.4081072,-0.3056778163,-10.03815017,3.235502987,10.55113157,1
186.4180452,-1.131430966,-10.13809896,3.780171125,10.87891908,1
186.4279822,-2.78527089,-9.293741144,3.158023871,10.20315996,1
186.4379192,-4.928308171,-5.823009349,-2.360002896,7.985316085,1
186.4478562,-5.253421547,1.104884022,-10.28128207,11.59844678,1
186.4577932,-6.771295581,15.54276693,-9.092432034,19.23799283,1
186.4677312,-11.30232521,28.63168432,-1.819421961,30.83546981,1
186.4776682,-8.919864328,29.77906474,-1.738252083,31.13483896,1
186.4876052,-4.414261024,19.03714487,2.797187515,19.74139922,1
186.4975422,-5.671713814,20.69356049,5.206281295,22.07933758,1
186.5074792,-9.286636777,26.47003653,3.538192291,28.27407401,1
186.5174162,-12.59303141,26.82898072,1.135094174,29.65918214,1
186.5273542,-12.43780303,22.25236035,-1.712716123,25.54994877,1
186.5372912,-9.635812615,17.48084176,-2.531345025,20.12054724,1
186.5472282,-6.715752879,10.97791818,-3.297955928,13.2850494,1
186.5571652,-4.460429177,6.763887159,-4.543515773,9.289194449,1
186.5671022,-3.033257153,5.019811249,-3.859374,7.020963011,1
186.5770402,-1.966949843,4.382819669,-2.093955168,5.240481674,1
186.5869772,-1.060045673,3.894308774,-1.173228618,4.203070669,1
186.5969142,-0.1521480596,3.050306464,-0.3792860752,3.077560151,1
186.6068512,0.845444672,1.606858131,0.1779944887,1.824404501,1
186.6167882,1.842874412,-0.322520721,0.3270558214,1.89925544,1
186.6267252,2.685869393,-2.286415687,0.5251565641,3.566143646,1
186.6366632,3.448664403,-4.070415215,0.5758752761,5.365929419,1
186.6466002,4.093111183,-5.571146967,0.3027652816,6.91974743,1
186.6565372,4.542683129,-6.868292702,-0.02627329409,8.234689123,1
186.6664742,4.900233935,-7.972691991,0.003189053144,9.358211387,1
186.6764112,5.234937914,-8.837018638,0.06911938805,10.27142886,1
186.6863482,5.410222237,-9.274549997,0.1211531389,10.73789832,1
186.6962862,5.4146784,-9.296741935,-0.07546591938,10.75889622,1
186.7062232,5.177180872,-9.141911173,0.3145141286,10.51078783,1
186.7161602,4.834999181,-8.986521417,1.721580502,10.34884649,1
186.7260972,4.321016353,-8.762464299,3.247107371,10.29541982,1
186.7360342,3.669039237,-8.509971002,3.834868319,10.02934048,1
186.7459712,3.05734125,-8.551091546,3.611027548,9.772820581,1
186.7559092,2.506470385,-8.842303936,3.176097615,9.724007854,1
186.7658462,2.020565156,-9.360416944,2.466943792,9.888675371,1
186.7757832,1.822508122,-9.857636096,0.9029726493,10.06528116,1
186.7857202,2.009495939,-9.822056959,-0.6976324689,10.04975462,1
186.7956572,2.651451513,-9.065810831,-1.700019479,9.597353144,1
186.8055952,3.467276383,-8.664211196,-1.592731258,9.46717244,1
186.8155322,3.798898587,-9.135926548,-0.6433995438,9.915177625,1
186.8254692,3.809499004,-9.815912704,0.4575633359,10.53915505,1
186.8354062,3.666074114,-10.48876584,1.171953852,11.17263551,1
186.8453432,3.334230592,-11.0877359,1.182751393,11.63846562,1
186.8552802,2.926819702,-11.55636217,0.7382836278,11.94407145,1
186.8652182,2.750611519,-12.07431087,0.4439440012,12.39160736,1
186.8751552,2.589149722,-12.86028191,-0.3357962028,13.12262573,1
186.8850922,1.889825361,-13.57912924,-2.570648839,13.94892205,1
186.8950292,-1.106817112,-13.47434012,-3.407940885,13.94263056,1
186.9049662,-2.885219978,-9.062882545,-5.43154177,10.95271566,1
186.9149032,-3.979512062,-2.945497463,-9.09154852,10.3522329,1
186.9248412,-11.16147631,12.23045726,-2.518085879,16.74823557,1
186.9347782,-20.90693474,40.51908076,5.187037523,45.88900941,1
186.9447152,-21.78512338,65.13802915,-0.7347576106,68.68838556,1
186.9546522,-13.23386636,40.53541087,-5.852759982,43.0407894,1
186.9645892,-6.068557323,14.22662184,-3.156939797,15.78576656,1
186.9745272,-1.424077093,11.64108599,-2.886550512,12.0778745,1
186.9844642,-0.7732670805,13.15975056,-4.263003788,13.85460855,1
186.9944012,-0.6889870682,13.64085011,-0.9181637156,13.68906569,1
187.0043382,0.422682648,12.91891311,1.253271153,12.98644159,1
187.0142752,0.4380840679,12.86707637,2.063892878,13.03891199,1
187.0242132,-0.6431601003,13.23315066,2.037119647,13.40446895,1
187.0341502,-1.143183724,12.3902219,1.189136553,12.49954053,1
187.0440872,-1.348735281,9.471298279,0.653691228,9.589154821,1
187.0540242,-1.711727066,5.797509057,0.4986277467,6.065455502,1
187.0639612,-2.171475799,2.454483376,0.2132801145,3.284095643,1
187.0738979,-2.561995545,-0.5104613417,-0.7436769533,2.716145682,1
187.0838359,-2.699359505,-2.703647268,-1.624552975,4.151556654,1
187.0937729,-2.017859796,-3.880513439,-2.067631003,4.837896306,1
187.1037099,-0.9307570101,-4.92194757,-1.734571846,5.301001413,1
187.1136469,0.159110924,-5.789198994,-0.8908326602,5.859498623,1
187.1235839,1.134895734,-6.465697871,-0.2539071536,6.569452499,1
187.1335209,1.934826118,-7.242747808,-0.07706279397,7.497125222,1
187.1434589,2.728503782,-7.881948466,-0.05464223027,8.341032927,1
187.1533959,3.214874302,-8.495902017,0.3781499612,9.091686601,1
187.1633329,3.311198409,-9.585049428,0.8429077113,10.17583907,1
187.1732699,2.989392803,-11.32747175,0.7076610285,11.73664644,1
187.1832069,2.141976304,-12.66705716,0.4499502246,12.85476,1
187.1931449,1.095539222,-12.77780342,0.8643389261,12.85377564,1
187.2030819,0.9160047043,-12.09560526,1.615282799,12.23731465,1
187.2130189,1.247155258,-11.1142121,2.024784361,11.36577575,1
187.2229559,1.557583206,-10.36570066,1.843762751,10.64299191,1
187.2328929,1.834888724,-10.03878284,1.625712478,10.33377562,1
187.2428299,1.966245254,-9.878887217,1.587954082,10.19706483,1
187.2527679,2.114329353,-9.634289415,1.530024548,9.981527752,1
187.2627049,2.339874148,-9.429230486,1.468746897,9.825610212,1
187.2726419,2.395670034,-9.452233433,1.436066809,9.856279199,1
187.2825789,2.341363872,-9.692376825,1.403154001,10.06940884,1
187.2925159,2.301943114,-9.906226459,1.502981175,10.28062338,1
187.3024529,2.26040771,-9.72917043,1.673780683,10.12757335,1
187.3123909,2.046714782,-9.206163302,1.670882803,9.57780421,1
187.3223279,1.804858594,-8.759572266,1.809757683,9.124847599,1
187.3322649,1.89228894,-8.273207885,2.1977871,8.766812093,1
187.3422019,1.81136786,-7.677136874,1.452769965,8.02060002,1
187.3521389,1.710135454,-7.999359387,0.3229475677,8.186489419,1
187.3620759,1.505338188,-8.210229864,-1.514291883,8.483336454,1
187.3720139,0.4842447656,-7.409535542,-6.774164225,10.05111988,1
187.3819509,0.4850241995,-3.414932401,-9.451821789,10.06150818,1
187.3918879,2.444031185,3.186362987,-7.588875493,8.585873791,1
187.4018249,0.7991728771,12.93564433,-1.433080051,13.03929791,1
187.4117619,-5.147606825,21.50891963,6.00062788,22.91591182,1
187.4216999,-9.408781019,28.54247452,7.526696202,30.98143263,1
187.4316369,-14.42075875,29.49588409,12.62171785,35.17489478,1
187.4415739,-21.9223131,29.01491786,9.963380653,37.70573197,1
187.4515109,-25.19067042,30.6431499,-1.003659364,39.68097584,1
187.4614479,-19.60189,22.90983765,-13.20575295,32.91635861,1
187.4713849,-9.606263711,13.15013072,-15.6436852,22.58165466,1
187.4813229,-5.47442291,10.12480006,-9.17297743,14.71816556,1
187.4912599,-4.516536135,10.64206463,-4.004230582,12.23464347,1
187.5011969,-4.014254463,10.81862482,-0.7287373173,11.56235011,1
187.5111339,-3.711107322,8.936436507,0.8485830188,9.713511627,1
187.5210709,-3.534924867,6.009561256,1.515206534,7.134870086,1
187.5310079,-3.728033257,2.740830297,1.902920201,5.003147806,1
187.5409459,-3.698774959,-0.02824614465,2.463497443,4.444159504,1
187.5508829,-2.741140199,-1.959636438,2.421940112,4.149676912,1
187.5608199,-1.179068671,-3.091577282,1.518493838,3.640587392,1
187.5707569,0.2441749017,-3.41859802,0.8023046458,3.519961157,1
187.5806939,1.395504528,-4.016179951,0.1994339079,4.256396148,1
187.5906319,2.58677049,-4.825966694,-0.9112295026,5.550826543,1
187.6005689,3.828003103,-5.316916462,-2.057322362,6.867006897,1
187.6105059,5.046353515,-5.857183986,-2.548690791,8.140522882,1
187.6204429,6.085158153,-6.658174762,-2.338097472,9.318108215,1
187.6303799,6.9742653,-7.104106232,-1.862598971,10.12807863,1
187.6403169,7.511398716,-7.558710877,-1.073768649,10.7101914,1
187.6502549,7.110049342,-8.420353652,0.4442036176,11.02961804,1
187.6601919,5.933504183,-9.852815652,1.774943946,11.637649,1
187.6701289,4.449248424,-11.04334384,2.493932785,12.16433128,1
187.6800659,3.500805194,-11.44878042,2.137259063,12.16133572,1
187.6900029,3.59948339,-11.03385498,1.068344772,11.65519614,1
187.6999399,4.202675725,-10.16012776,0.2374636137,10.99759376,1
