"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.186333708E0,-4.938587576E-2,-1.137235029E1,-9.513653755E-1,1.141218149E1
3.196270708E0,-8.588627163E-1,-8.211875271E0,7.886771250E-1,8.294248142E0
3.206207708E0,-1.056062184E0,-3.229624196E0,-1.747847510E0,3.821087634E0
3.216144708E0,-9.884916866E-1,1.956566650E0,-2.831925824E0,3.581211072E0
3.226081708E0,-3.022189543E0,1.199337371E1,4.836961799E0,1.328046844E1
3.236018708E0,-5.407556491E0,2.885413346E1,-6.533586676E-1,2.936374571E1
3.245955708E0,-1.092628843E1,4.550505301E1,-1.041997920E1,4.794444279E1
3.255892708E0,-1.115075369E1,3.110325560E1,-8.559512122E0,3.413234631E1
3.265829708E0,-5.635208477E0,9.662693435E0,2.385968041E-1,1.118839342E1
3.275765708E0,-3.781343784E0,1.164739513E1,4.573717811E0,1.307207974E1
3.285702708E0,-3.891544503E0,2.645279192E1,1.589785284E0,2.678472953E1
3.295639708E0,-2.466137461E0,3.627521374E1,-3.265781039E0,3.650531868E1
3.305576708E0,-5.274325197E-1,3.301349418E1,-2.497074494E0,3.311199728E1
3.315513708E0,5.194385719E-1,2.380390733E1,-1.590238005E0,2.386262093E1
3.325450708E0,1.527297699E0,1.776840900E1,-2.299763564E0,1.798159918E1
3.335387708E0,1.860423222E0,1.574236632E1,-2.905107236E0,1.611592131E1
3.345324708E0,1.178613026E0,1.561044728E1,-2.694835514E0,1.588512926E1
3.355261708E0,7.822432874E-1,1.316181229E1,-1.889644682E0,1.331975842E1
3.365197708E0,6.987066025E-1,8.293376101E0,-1.456435000E0,8.449229609E0
3.375134708E0,9.796933812E-1,3.046674174E0,-1.244849993E0,3.433900719E0
3.385071708E0,1.074787673E0,-9.719101524E-1,-9.800728655E-1,1.749377234E0
3.395008708E0,6.041002612E-1,-4.225416716E0,-1.042093112E0,4.393750290E0
3.404945708E0,-8.161105067E-3,-7.094680520E0,-2.073820464E-1,7.097715520E0
3.414882708E0,-5.515314536E-1,-9.093637145E0,9.480488348E-1,9.159542569E0
3.424819708E0,-5.283897820E-1,-1.036080538E1,7.878947675E-1,1.040414638E1
3.434756708E0,4.106938094E-2,-1.150519786E1,1.620105582E-1,1.150641178E1
3.444693708E0,8.970117053E-1,-1.219385954E1,3.616029622E-1,1.223215423E1
3.454629708E0,1.629761090E0,-1.246952886E1,1.508060067E0,1.266568262E1
3.464566708E0,2.063497753E0,-1.225404727E1,2.574914968E0,1.269054311E1
3.474503708E0,2.531045940E0,-1.153016197E1,2.553425281E0,1.207769884E1
3.484440708E0,3.226843845E0,-1.095590458E1,1.103214642E0,1.147438229E1
3.494377708E0,3.717294846E0,-1.030759104E1,-1.773095641E0,1.109993613E1
3.504314708E0,3.133005390E0,-9.337951357E0,-4.519802974E0,1.083705113E1
3.514251708E0,2.177631602E0,-8.579380960E0,-5.579389787E0,1.046314711E1
3.524188708E0,1.294897481E0,-8.242183728E0,-5.242886034E0,9.853842198E0
3.534124708E0,8.606594194E-1,-8.275326916E0,-3.451624264E0,9.007523536E0
3.544061708E0,9.013591102E-1,-8.489581761E0,-1.284684150E0,8.633415320E0
3.553998708E0,1.156162642E0,-8.708887432E0,7.407311261E-1,8.816468395E0
3.563935708E0,1.282734103E0,-8.887836204E0,2.346297607E0,9.281387376E0
3.573872708E0,1.714970955E0,-9.182292044E0,3.171898144E0,9.864915124E0
3.583809708E0,2.407272664E0,-9.490505798E0,2.917010413E0,1.021634043E1
3.593746708E0,3.033345738E0,-9.670828081E0,1.809244298E0,1.029560426E1
3.603683708E0,3.664092492E0,-9.612664658E0,1.376386617E0,1.037898529E1
3.613619708E0,3.977450919E0,-9.364543909E0,9.596467870E-1,1.021937965E1
3.623556708E0,4.018479369E0,-8.971114004E0,1.906297553E-1,9.831856519E0
3.633493708E0,4.254371251E0,-8.565421318E0,-3.828546309E-1,9.571452072E0
3.643430708E0,4.557154403E0,-8.254236594E0,-6.519376481E-1,9.451195729E0
3.653367708E0,4.668655251E0,-8.026205124E0,-8.170688653E-1,9.321154010E0
3.663304708E0,4.607277613E0,-7.860015560E0,-8.898316169E-1,9.154160361E0
3.673241708E0,4.477884870E0,-7.729571196E0,-9.014745927E-1,8.978328365E0
3.683178708E0,4.387080535E0,-7.702760543E0,-1.084428123E0,8.930564369E0
3.693115708E0,4.301776967E0,-7.730582764E0,-1.633887470E0,8.996487271E0
3.703051708E0,4.036534694E0,-7.785089924E0,-2.114065497E0,9.020560425E0
3.712988708E0,3.686003179E0,-7.761660131E0,-2.483344063E0,8.944103373E0
3.722925708E0,4.005740333E0,-6.178396685E0,-5.528982110E0,9.208049977E0
3.732862708E0,2.887975771E0,-4.778337615E0,-7.748671710E0,9.550645407E0
3.742799708E0,-6.602477109E-1,-4.650941988E0,1.342223675E0,4.885565762E0
3.752736708E0,-3.579084209E0,-1.639120143E0,-2.286237785E0,4.552300718E0
3.762673708E0,-6.829675351E0,7.119461020E0,-4.289306903E0,1.075775740E1
3.772610708E0,-5.759453039E0,2.015885133E1,1.038270203E1,2.339553563E1
3.782546708E0,-3.731419672E0,3.153171150E1,9.850765618E0,3.324469741E1
3.792483708E0,-3.643442173E0,4.079057868E1,-8.797121916E0,4.188717386E1
3.802420708E0,4.195395065E0,3.327582834E1,-1.220194974E1,3.568990990E1
3.812357708E0,4.611263368E-1,2.577495695E1,-8.283074477E0,2.707711887E1
3.822294708E0,-5.736887464E0,2.872313478E1,-1.112482041E0,2.931156709E1
3.832231708E0,-6.540504225E0,2.813518321E1,2.965711287E0,2.903725492E1
3.842168708E0,-6.487538391E0,2.099570015E1,4.870460205E-1,2.198055489E1
3.852105708E0,-5.202077147E0,1.424876407E1,-2.229993564E0,1.533172383E1
3.862042708E0,-3.455507107E0,1.264576160E1,-3.202343427E0,1.349484417E1
3.871978708E0,-1.709411423E0,1.368684197E1,-3.502217882E0,1.423085594E1
3.881915708E0,-6.752050348E-1,1.237039399E1,-3.680773137E0,1.292403344E1
3.891852708E0,-4.941365004E-2,8.719259807E0,-3.559483173E0,9.417953799E0
3.901789708E0,2.537720829E-1,5.405550896E0,-3.101970123E0,6.237515483E0
3.911726708E0,6.388891478E-1,2.812041782E0,-2.487547041E0,3.808365609E0
3.921663708E0,1.255356855E0,2.433880126E-1,-1.287192020E0,1.814392971E0
3.931600708E0,1.271386412E0,-1.871346406E0,4.084584188E-1,2.298956080E0
3.941537708E0,5.155495888E-1,-3.354089783E0,1.501037561E0,3.710636523E0
3.951473708E0,-8.840376109E-2,-4.909110593E0,2.206662004E0,5.382986089E0
3.961410708E0,-1.484469183E-1,-6.912078992E0,2.940615038E0,7.513061246E0
3.971347708E0,-3.283454248E-1,-9.060660018E0,2.705873888E0,9.461771725E0
3.981284708E0,-6.304918152E-1,-1.135934609E1,2.625169448E0,1.167577741E1
3.991221708E0,-5.954386345E-1,-1.358167629E1,2.811566988E0,1.388241286E1
4.001158708E0,-1.077603838E-1,-1.555360299E1,2.008272994E0,1.568309085E1
4.011095708E0,3.132664789E-1,-1.673485516E1,6.608330172E-1,1.675082724E1
4.021032708E0,1.793598318E-1,-1.722253750E1,-1.609972358E-1,1.722422387E1
4.030968708E0,-4.741143183E-1,-1.680714078E1,-1.124295024E0,1.685137397E1
4.040905708E0,-5.648566733E-1,-1.508030831E1,-1.105072303E0,1.513129031E1
4.050842500E0,2.301845612E-1,-1.316617315E1,2.471746512E-1,1.317050476E1
4.060779500E0,1.328738827E0,-1.188534991E1,1.401428488E0,1.204122466E1
4.070716500E0,2.497691376E0,-1.033540156E1,1.389812409E0,1.072336543E1
4.080653500E0,3.628365127E0,-8.589898932E0,9.013529706E-1,9.368235391E0
4.090590500E0,4.386367174E0,-6.582569679E0,-7.390997529E-2,7.910493237E0
4.100527500E0,4.638488004E0,-4.680537086E0,-1.215889903E0,6.700849694E0
4.110463500E0,4.692161350E0,-3.376926084E0,-1.311312954E0,5.927862142E0
4.120400500E0,4.590777647E0,-2.804256214E0,-1.538989499E0,5.595317775E0
4.130337500E0,4.536591500E0,-2.695109164E0,-1.949316688E0,5.625309893E0
4.140274500E0,4.507731398E0,-2.458751843E0,-2.138100477E0,5.562065860E0
4.150211500E0,4.574184711E0,-2.516052802E0,-1.774688423E0,5.513910271E0
4.160148500E0,4.359527870E0,-3.295179670E0,-4.453227746E-1,5.482882880E0
4.170085500E0,3.601971673E0,-4.635537499E0,5.540611053E-1,5.896557601E0
4.180022500E0,2.770223373E0,-6.741344388E0,1.090736099E0,7.369502489E0
4.189958500E0,2.136836894E0,-8.587124428E0,4.270982460E-1,8.859299677E0
4.199895500E0,1.758288737E0,-1.009950500E1,-3.354429945E-1,1.025690512E1
4.209832500E0,1.390085474E0,-1.127453573E1,-6.837628734E-1,1.138046683E1
4.219769500E0,1.905856965E0,-1.128243883E1,-2.762139305E0,1.177094432E1
4.229706500E0,1.500718887E0,-1.105652113E1,-5.816831181E0,1.258309746E1
4.239643500E0,-2.460595470E0,-1.028155455E1,-1.017904205E0,1.062078260E1
4.249580500E0,-4.609500432E0,-6.887194412E0,-6.466646290E-1,8.312587819E0
4.259516500E0,-2.070888487E0,-2.703161949E0,-2.361205229E0,4.143784959E0
4.269453500E0,-2.621852030E0,5.483710628E0,1.379986456E0,6.232940954E0
4.279390500E0,-7.595068864E0,2.315825778E1,6.977123419E0,2.535094132E1
4.289327500E0,-1.228383883E1,4.383694529E1,7.856182126E0,4.619837731E1
4.299264500E0,-8.306856857E0,3.421108581E1,-1.192666955E0,3.522534198E1
4.309201500E0,-1.151230808E0,8.117432213E0,-1.182572001E1,1.438977734E1
4.319138500E0,-2.965009621E0,9.441800246E0,-6.887338253E0,1.205712661E1
4.329075500E0,-7.997642060E0,2.037937322E1,1.234114797E-1,2.189283814E1
4.339011500E0,-7.369288571E0,2.731135730E1,-1.998915987E-1,2.828880712E1
4.348948500E0,-3.649522108E0,2.758042979E1,-4.427171092E-1,2.782436195E1
4.358885500E0,-1.452373962E0,1.983178381E1,-1.338636701E-1,1.988534533E1
4.368822500E0,-2.135986416E0,1.460646047E1,-1.200013836E-1,1.476230083E1
4.378759500E0,-3.251379347E0,1.391789587E1,2.160231896E-1,1.429426315E1
4.388696500E0,-2.928404590E0,1.302724564E1,1.876301336E-1,1.335364697E1
4.398633500E0,-1.992571758E0,1.048446931E1,5.939378004E-1,1.068864823E1
4.408570500E0,-1.195707946E0,7.333028818E0,1.010603517E0,7.498289712E0
4.418506500E0,-3.633391102E-1,4.320195404E0,8.412132613E-1,4.416304268E0
4.428443500E0,5.728762758E-1,1.637570046E0,1.078121316E-1,1.738230807E0
4.438380500E0,1.359577042E0,-5.831486642E-1,-1.131034086E0,1.862189626E0
4.448317500E0,1.853066402E0,-2.207644336E0,-1.862264510E0,3.431556165E0
4.458254500E0,2.451156748E0,-3.756312146E0,-1.887422010E-1,4.489284349E0
4.468191500E0,2.851489145E0,-5.648440726E0,1.596599776E0,6.525718644E0
4.478128500E0,2.775160469E0,-7.933452496E0,1.789809322E0,8.593288168E0
4.488065500E0,2.704374369E0,-9.561251845E0,2.076390717E0,1.015098892E1
4.498001500E0,2.694632323E0,-1.007692189E1,1.548749671E0,1.054533184E1
4.507938500E0,2.875245506E0,-1.022082771E1,9.328834963E-1,1.065845333E1
4.517875500E0,3.049809451E0,-1.061861145E1,1.666433072E0,1.117287994E1
4.527812500E0,3.010619073E0,-1.102631675E1,2.306530108E0,1.166034174E1
4.537749500E0,3.083060228E0,-1.107661918E1,1.704870329E0,1.162339604E1
4.547686500E0,3.269005194E0,-1.067639247E1,3.701386911E-1,1.117178382E1
4.557623500E0,3.115052099E0,-9.498638105E0,-1.357297212E0,1.008810840E1
4.567560500E0,2.630891533E0,-8.018627132E0,-3.020130154E0,8.963322904E0
4.577496500E0,2.558504757E0,-7.737654971E0,-3.953194914E0,9.057869566E0
4.587433500E0,2.676885731E0,-7.983377777E0,-4.248873407E0,9.431487856E0
4.597370500E0,2.438822632E0,-8.043495925E0,-4.019262604E0,9.316660045E0
4.607307500E0,1.880072352E0,-8.092845840E0,-3.467845609E0,9.003042764E0
4.617244500E0,1.261574345E0,-8.147172906E0,-2.695870471E0,8.673852303E0
4.627181500E0,6.488085106E-1,-8.308905721E0,-1.608474301E0,8.487994837E0
4.637118500E0,-1.476568133E-2,-8.467181663E0,-5.097567523E-1,8.482525289E0
4.647054500E0,-3.810158278E-1,-8.588790300E0,8.234166026E-1,8.636579576E0
4.656991500E0,-2.692667659E-1,-8.711146211E0,2.570839459E0,9.086571874E0
4.666928500E0,-6.835234299E-2,-8.792206746E0,3.322782036E0,9.399385723E0
4.676865500E0,3.216757983E-1,-8.663266870E0,3.236598755E0,9.253714913E0
4.686802500E0,1.003860801E0,-8.604389502E0,3.133658524E0,9.212115444E0
4.696739500E0,1.646550492E0,-8.677963262E0,2.429160254E0,9.160731109E0
4.706676500E0,2.228777928E0,-8.719187302E0,1.776345524E0,9.173171844E0
4.716612500E0,2.577415237E0,-8.998168486E0,9.767187564E-1,9.410849321E0
4.726549500E0,2.476025687E0,-9.583669485E0,8.294757798E-2,9.898702152E0
4.736486500E0,1.881684137E0,-1.041213691E1,-4.568698561E-1,1.059065911E1
4.746423500E0,1.248374987E0,-1.090929291E1,-6.558437343E-1,1.100005650E1
4.756360500E0,8.370325752E-1,-9.597096446E0,-9.900565477E-1,9.684270530E0
4.766297500E0,3.846677063E-1,-6.506053015E0,-2.907663639E0,7.136610044E0
4.776234500E0,-1.110341667E-1,-8.499699783E-1,-9.154648163E0,9.194691976E0
4.786171500E0,-2.332573022E0,1.480685742E1,-7.913939753E0,1.695035002E1
4.796107500E0,-3.877469963E0,3.695239616E1,1.515000565E0,3.718614772E1
4.806044500E0,-4.794194094E0,5.172412351E1,-1.068787991E0,5.195682397E1
4.815981500E0,-3.009671532E0,3.679261748E1,-6.926389468E0,3.755968178E1
4.825918500E0,5.605719799E-1,2.349724192E1,-1.574588517E0,2.355661155E1
4.835855500E0,-3.443841181E-1,2.698066217E1,2.775462770E0,2.712522673E1
4.845792500E0,-2.142902064E0,2.700904222E1,4.716446006E-1,2.709802280E1
4.855729500E0,-4.252776715E0,1.985666488E1,-1.373067738E0,2.035334285E1
4.865666500E0,-6.116122084E0,1.297964580E1,9.524155354E-1,1.438002954E1
4.875602500E0,-6.745252667E0,9.159858617E0,1.242118028E0,1.144308964E1
4.885539500E0,-5.897511647E0,7.974902238E0,4.258714271E-1,9.927793099E0
4.895476500E0,-4.417043422E0,7.738995153E0,-1.751752719E-3,8.910798036E0
4.905413500E0,-2.911378959E0,6.854611387E0,1.211462392E0,7.545161751E0
4.915350500E0,-1.521354881E0,4.014751477E0,2.494678305E0,4.965497955E0
4.925287500E0,3.835992739E-2,1.177053866E0,1.688525022E0,2.058651024E0
4.935224500E0,1.710466845E0,-8.569690955E-1,-7.943990640E-3,1.913153409E0
4.945161500E0,3.418599774E0,-2.195097966E0,-4.555928242E-1,4.088134577E0
4.955097500E0,4.774980143E0,-3.975090398E0,1.195814073E-1,6.214183675E0
4.965034500E0,4.655337925E0,-6.399890383E0,7.293723249E-1,7.947499739E0
4.974971500E0,3.626811522E0,-7.526065287E0,7.562326795E-1,8.388522420E0
4.984908500E0,3.244927529E0,-7.638520108E0,7.714290082E-2,8.299547887E0
4.994845500E0,3.274586946E0,-7.844301168E0,-1.434589217E0,8.620558376E0
5.004782500E0,2.841886848E0,-9.120631401E0,-1.411096859E0,9.656781677E0
5.014719500E0,2.068910959E0,-1.038460354E1,-2.850511783E-1,1.059252744E1
5.024655500E0,7.586978656E-1,-9.750534402E0,-5.148305275E-2,9.780142845E0
5.034592500E0,-2.584128718E-1,-8.709908355E0,-2.604049305E0,9.094523273E0
5.044529500E0,-6.843407245E-1,-7.701709213E0,-6.653609841E0,1.020074365E1
5.054470375E0,-8.531944254E-1,-7.428827260E0,-8.144723507E0,1.105675975E1
5.064407375E0,-5.674113218E-1,-8.491093267E0,-7.093567210E0,1.107877774E1
5.074344375E0,-3.205600034E-1,-9.572877279E0,-4.180160437E0,1.045066885E1
5.084281375E0,-1.790271252E-1,-1.047701177E1,-6.355245868E-1,1.049779586E1
5.094217375E0,4.801609240E-1,-1.120665190E1,2.588114473E0,1.151164357E1
5.104154375E0,1.473458730E0,-1.153260961E1,5.105357183E0,1.269790680E1
5.114091375E0,2.533401491E0,-1.159823759E1,6.371191664E0,1.347328177E1
5.124028375E0,3.285660403E0,-1.125738351E1,6.085631778E0,1.321208393E1
5.133965375E0,3.909953585E0,-1.030229463E1,5.122237510E0,1.215163893E1
5.143902375E0,4.673246777E0,-9.409169859E0,3.640958276E0,1.111882593E1
5.153839375E0,5.549713413E0,-8.849024726E0,1.395524554E0,1.053812347E1
5.163775375E0,6.141763294E0,-8.228290159E0,-6.041237962E-1,1.028547427E1
5.173712375E0,6.081784310E0,-7.736420624E0,-1.639827656E0,9.976439205E0
5.183649375E0,5.228547492E0,-7.671010162E0,-1.725161921E0,9.442366728E0
5.193586375E0,4.082070470E0,-7.752792243E0,-1.366146973E0,8.867662851E0
5.203523375E0,2.543345558E0,-7.673889331E0,-1.540434930E0,8.229831339E0
5.213460375E0,1.022440621E0,-7.909720986E0,-1.791694465E0,8.174303638E0
5.223397375E0,-6.054426357E-3,-8.371321825E0,-1.806703098E0,8.564066898E0
5.233334375E0,-6.411089701E-1,-8.706490073E0,-2.050861773E0,8.967721233E0
5.243270375E0,-1.169958636E0,-8.551836482E0,-2.729601889E0,9.052813755E0
5.253207375E0,-2.072093891E0,-6.626572316E0,-2.397689370E0,7.345335122E0
5.263144375E0,-3.461586457E0,-2.652741408E0,-9.111481532E-1,4.455312417E0
5.273081375E0,-4.269019403E0,5.985665440E0,-7.793398232E0,1.071399895E1
5.283018375E0,-4.936937492E0,2.518598563E1,-7.632216225E0,2.677607044E1
5.292955375E0,-6.469484528E0,4.712672915E1,3.628702512E0,4.770692101E1
5.302892375E0,-8.472388024E0,5.051607004E1,-1.969311680E0,5.125946625E1
5.312828375E0,-1.457608828E0,2.135954198E1,-6.779765857E0,2.245706753E1
5.322765375E0,9.270588655E-2,7.867356740E0,-6.165881597E-2,7.868144525E0
5.332702375E0,-4.518753692E0,1.843201886E1,1.743561355E0,1.905776640E1
5.342639375E0,-5.071211198E0,2.512831805E1,9.320578694E-2,2.563509778E1
5.352576375E0,-3.727348841E0,2.270323214E1,-1.466033789E0,2.305383122E1
5.362513375E0,-3.798055126E0,1.870140476E1,-9.446480942E-1,1.910654659E1
5.372450375E0,-3.211532034E0,1.467068278E1,-4.842757924E-1,1.502589080E1
5.382386375E0,-2.311678874E0,1.218121201E1,-2.436717196E0,1.263579740E1
5.392323375E0,-1.326496419E0,1.052079455E1,-3.387096730E0,1.113189719E1
5.402260375E0,-2.584473704E-1,7.752878782E0,-3.410820054E0,8.473937567E0
5.412197375E0,1.047561136E0,3.936017548E0,-3.267946848E0,5.221981911E0
5.422134375E0,2.030452798E0,2.156154925E-1,-2.650743415E0,3.345993015E0
5.432071375E0,2.147117614E0,-2.317204785E0,-1.513972186E0,3.503093468E0
5.442008375E0,1.371236098E0,-3.587262125E0,2.315918398E-1,3.847385186E0
5.451944375E0,9.416110504E-1,-4.671181540E0,1.131440907E0,4.897624616E0
5.461881375E0,1.443400825E0,-6.600990162E0,1.943965901E0,7.031036943E0
5.471818375E0,2.098317483E0,-8.326098289E0,2.459927133E0,8.931858177E0
5.481755375E0,2.460308664E0,-9.014138986E0,1.661674608E0,9.490468001E0
5.491692375E0,2.718893590E0,-9.240548438E0,1.481409627E0,9.745496000E0
5.501629375E0,2.933866766E0,-9.879592391E0,2.610164323E0,1.063140996E1
5.511566375E0,3.285479139E0,-1.025536254E1,3.687732493E0,1.138271518E1
5.521502375E0,3.976486713E0,-1.053820756E1,3.401240560E0,1.176582774E1
5.531439375E0,4.699915635E0,-1.004900611E1,1.509213138E0,1.119595709E1
5.541376375E0,5.034657914E0,-8.932840469E0,-1.157529429E0,1.031907426E1
5.551313375E0,5.237394329E0,-8.507653166E0,-2.213222580E0,1.023273257E1
5.561250375E0,5.153967426E0,-9.129824978E0,-1.927855067E0,1.065991133E1
5.571187375E0,4.941750335E0,-9.325214367E0,-1.780797594E0,1.070288557E1
5.581124375E0,4.696257910E0,-9.418868635E0,-1.738205305E0,1.066729968E1
5.591061375E0,4.139497145E0,-9.601600556E0,-1.007112730E0,1.050430606E1
5.600997375E0,3.176821500E0,-9.372794915E0,1.717678253E-1,9.898029276E0
5.610934375E0,1.817328073E0,-8.856729602E0,7.909341502E-1,9.075787425E0
5.620871375E0,7.412696546E-1,-8.528380376E0,8.535145605E-1,8.602978533E0
5.630808375E0,4.662268630E-1,-8.448693936E0,9.388418090E-1,8.513472891E0
5.640745375E0,8.001215878E-1,-8.386521077E0,8.612083268E-1,8.468506959E0
5.650682375E0,1.320991997E0,-8.246838697E0,3.156830601E-1,8.357931810E0
5.660618375E0,1.682706312E0,-8.008092788E0,-7.179549786E-1,8.214408682E0
5.670555375E0,1.841914007E0,-7.987569062E0,-1.707464154E0,8.373132064E0
5.680492375E0,1.754570639E0,-8.222578014E0,-2.905725871E0,8.895647821E0
5.690429375E0,1.316694586E0,-8.641411148E0,-3.472055604E0,9.405468695E0
5.700366375E0,4.943601564E-2,-8.968548245E0,-2.832456751E0,9.405323641E0
5.710303375E0,-1.744964687E0,-9.619663775E0,-2.176719582E-1,9.779070200E0
5.720240375E0,-3.217493563E0,-1.073000325E1,3.496988132E0,1.173516768E1
5.730176375E0,-3.106760747E0,-1.148092607E1,5.163746309E0,1.296641438E1
5.740113375E0,-1.877479550E0,-9.766858073E0,4.450557908E0,1.089605028E1
5.750050375E0,-7.320575126E-1,-6.899923800E0,5.643599231E0,8.943996251E0
5.759987375E0,-2.669822587E-1,-3.657957886E0,5.663760431E0,6.747600880E0
5.769924375E0,4.400592573E-1,2.376383870E0,2.877702213E0,3.757927950E0
5.779861375E0,1.556585525E0,1.871914755E1,-5.919218851E0,1.969432901E1
5.789798375E0,1.854660060E0,4.487914365E1,-1.477130284E1,4.728391573E1
5.799735375E0,-4.493796021E0,4.752764232E1,-7.623012707E0,4.834440309E1
5.809671375E0,-8.005594273E0,2.280408725E1,4.500725849E0,2.458398804E1
5.819608375E0,-4.923983570E0,1.256643125E1,8.504364692E0,1.595258686E1
5.829545375E0,-3.732572158E0,1.875597448E1,4.671711298E0,1.968612609E1
5.839482375E0,-2.969250607E0,2.778084896E1,-7.055259177E-1,2.794798356E1
5.849419375E0,6.340486765E-2,2.748036522E1,-3.245287718E0,2.767140013E1
5.859356375E0,1.699914229E0,2.005654143E1,-1.829298932E0,2.021140512E1
5.869293375E0,6.070316897E-1,1.489811608E1,2.882187612E-1,1.491326324E1
5.879229375E0,-8.240474441E-1,1.295177680E1,-7.532171242E-1,1.299980432E1
5.889166375E0,-1.299009097E0,1.183895576E1,-1.483592831E0,1.200205590E1
5.899103375E0,-1.323152981E0,1.045761773E1,-1.291101469E0,1.061976673E1
5.909040375E0,-7.710606337E-1,8.330036974E0,-7.654660177E-1,8.400594545E0
5.918977375E0,3.407450303E-1,4.900609910E0,-1.220989991E-1,4.913958978E0
5.928914375E0,1.720556216E0,1.090509228E0,-4.773233434E-1,2.092214530E0
5.938850375E0,2.731315708E0,-1.166218976E0,-8.370359373E-1,3.085576341E0
5.948787375E0,3.212113540E0,-2.757064506E0,-5.222486341E-1,4.265187185E0
5.958724375E0,3.295580204E0,-4.807906984E0,1.874142252E-2,5.828993883E0
5.968661375E0,3.751413641E0,-7.286011941E0,9.463133812E-3,8.195069485E0
5.978598375E0,3.844650126E0,-9.182897231E0,-6.501799750E-1,9.976455791E0
5.988535375E0,3.332082033E0,-1.040291468E1,-7.620664465E-1,1.095007534E1
5.998472375E0,2.616774893E0,-1.130662759E1,-1.971996502E-1,1.160716270E1
6.008408375E0,2.133152124E0,-1.192747325E1,4.215748930E-1,1.212405384E1
6.018345375E0,1.906414205E0,-1.225044538E1,1.014895374E0,1.243936653E1
6.028282375E0,1.729778152E0,-1.240987556E1,1.025596948E0,1.257175378E1
6.038219375E0,1.771039614E0,-1.191946959E1,-6.839955926E-2,1.205051928E1
6.048156375E0,1.996175981E0,-1.043065387E1,-1.637160741E0,1.074539688E1
6.058093958E0,2.198508208E0,-9.372451683E0,-3.002817718E0,1.008430479E1
6.068030958E0,2.199337635E0,-9.262919886E0,-3.501642516E0,1.014397709E1
6.077966958E0,2.011275831E0,-9.183376703E0,-3.258942136E0,9.949891556E0
6.087903958E0,1.686179119E0,-9.177547029E0,-2.612386265E0,9.689950025E0
6.097840958E0,1.564335570E0,-9.271863787E0,-1.678670125E0,9.551572501E0
6.107777958E0,1.645640666E0,-9.430928518E0,-4.817778254E-1,9.585544104E0
6.117714958E0,1.825979906E0,-9.615550843E0,7.883274615E-1,9.819087576E0
6.127651958E0,2.041112126E0,-9.596619898E0,1.967548306E0,1.000662273E1
6.137588958E0,2.113504164E0,-9.563740420E0,2.791573019E0,1.018454273E1
6.147524958E0,1.979675139E0,-9.462982954E0,2.687499597E0,1.003443143E1
6.157461958E0,1.826389065E0,-9.182302569E0,2.273486323E0,9.634267878E0
